inventory_id,store_id,item_id,lastupdate,quantity
2688,25,24,12/05/2006,65
2689,25,25,09/25/2014,5
2690,25,26,11/16/2013,61
2691,25,27,04/06/2012,152
2692,25,28,04/04/2013,185
2693,25,29,01/07/2009,1
2694,25,30,02/21/2009,7
2695,25,31,10/29/2013,61
2696,25,32,03/17/2012,152
2697,25,33,05/18/2009,185
2698,25,34,12/21/2006,251
2699,25,35,09/06/2008,124
2700,25,36,04/18/2012,109
2701,25,37,08/08/2008,169
2702,25,38,06/02/2007,172
2703,25,39,12/06/2006,84
2704,25,40,09/22/2008,63
2705,25,41,03/05/2014,35
2706,25,42,02/26/2007,218
2707,25,43,11/26/2014,15
2708,25,44,09/23/2015,53
2709,25,45,10/14/2011,77
2710,25,46,12/13/2014,206
2711,25,47,04/07/2012,1
2712,25,48,03/05/2011,14
2713,25,49,07/17/2014,101
2714,25,50,02/06/2007,74
2715,25,51,05/11/2015,276
2716,25,52,07/15/2013,64
2717,25,53,09/19/2012,116
2718,25,54,06/22/2012,290
2719,25,55,04/16/2010,4
2720,25,56,02/21/2012,90
2721,25,57,06/01/2012,25
2722,25,58,05/16/2007,113
2723,25,59,08/30/2009,102
2724,25,60,04/18/2014,183
2725,25,61,09/29/2010,88
2726,25,62,07/26/2013,134
2727,25,63,09/08/2015,284
2728,25,64,11/06/2011,36
2729,25,65,04/19/2007,108
2730,25,66,12/16/2010,55
2731,25,67,04/05/2012,5
2732,25,68,10/20/2014,10
2733,25,69,05/24/2008,7
2734,25,70,02/14/2012,10
2735,25,71,03/04/2013,8
2736,25,72,02/17/2013,97
2737,25,73,02/03/2011,2
2738,25,74,02/26/2009,7
2739,25,75,12/20/2008,10
2740,25,76,05/09/2014,10
2741,25,77,02/04/2015,8
2742,25,78,11/24/2006,1
2743,25,79,06/22/2014,2
2744,25,80,06/30/2015,4
2745,25,81,02/04/2009,34
2746,25,82,06/29/2015,8
2747,25,83,04/29/2015,33
2748,25,84,02/02/2010,9
2749,25,85,11/11/2013,5
2750,25,86,12/21/2008,55
2751,25,87,02/09/2009,1
2752,25,88,09/09/2012,6
2753,25,89,11/08/2013,1
2754,25,90,07/16/2015,7
2755,25,91,10/05/2013,5
2756,25,92,01/14/2008,123
2757,25,93,09/25/2007,10
2758,25,94,06/03/2015,9
2759,25,95,10/17/2011,200
2760,25,96,02/09/2013,9
2761,25,97,09/22/2010,10
2762,25,98,09/14/2007,1
2763,25,99,04/23/2009,6
2764,25,100,06/20/2011,269
2765,25,101,10/22/2009,158
2766,25,102,04/17/2013,188
2767,25,103,06/25/2009,40
2768,25,104,10/29/2008,129
2769,25,105,12/11/2013,83
2770,25,106,12/26/2013,236
2771,25,107,05/18/2014,259
2772,25,108,05/31/2014,137
2773,25,109,04/22/2013,112
2774,25,110,01/30/2014,86
2775,25,111,09/15/2013,137
2776,26,1,09/12/2011,52
2777,26,2,01/07/2015,16
2778,26,3,04/20/2010,9
2779,26,4,04/13/2012,142
2780,26,5,05/03/2008,226
2781,26,6,07/08/2012,288
2782,26,7,12/22/2007,121
2783,26,8,06/25/2007,38
2784,26,9,03/26/2007,55
2785,26,10,08/11/2015,5
2786,26,11,11/09/2013,10
2787,26,12,01/16/2012,7
2788,26,13,03/29/2011,10
2789,26,14,03/16/2007,8
2790,26,15,05/23/2011,97
2791,26,16,04/13/2013,2
2792,26,17,03/31/2011,7
2793,26,18,05/08/2007,10
2794,26,19,10/24/2015,10
2795,26,20,12/15/2009,8
2796,26,21,09/07/2007,1
2797,26,22,08/25/2007,2
2798,26,23,02/17/2012,4
2799,26,24,06/20/2012,34
2800,26,25,11/13/2011,8
2801,26,26,09/25/2008,33
2802,26,27,04/28/2008,9
2803,26,28,08/19/2008,5
2804,26,29,02/10/2007,55
2805,26,30,07/30/2015,1
2806,26,31,08/28/2014,6
2807,26,32,06/10/2012,1
2808,26,33,09/08/2013,7
2809,26,34,05/22/2008,5
2810,26,35,03/23/2007,123
2811,26,36,03/02/2011,10
2812,26,37,09/13/2014,9
2813,26,38,09/30/2007,200
2814,26,39,05/17/2012,9
2815,26,40,09/28/2014,10
2816,26,41,06/07/2013,1
2817,26,42,12/13/2011,6
2818,26,43,01/17/2010,77
2819,26,44,09/28/2014,206
2820,26,45,12/01/2010,169
2821,26,46,06/15/2008,172
2822,26,47,06/13/2011,84
2823,26,48,01/16/2013,63
2824,26,49,04/23/2015,35
2825,26,50,07/28/2009,218
2826,26,51,03/06/2007,15
2827,26,52,06/04/2009,53
2828,26,53,01/13/2009,77
2829,26,54,02/14/2014,206
2830,26,55,07/01/2007,1
2831,26,56,09/03/2007,14
2832,26,57,06/04/2007,101
2833,26,58,11/28/2011,74
2834,26,59,03/24/2011,276
2835,26,60,01/17/2012,64
2836,26,61,12/15/2006,116
2837,26,62,02/01/2012,290
2838,26,63,04/14/2008,4
2839,26,64,05/09/2012,90
2840,26,65,12/03/2009,25
2841,26,66,10/04/2010,113
2842,26,67,10/05/2011,102
2843,26,68,02/25/2010,183
2844,26,69,12/31/2014,88
2845,26,70,08/10/2010,134
2846,26,71,12/21/2010,284
2847,26,72,08/20/2015,36
2848,26,73,08/20/2012,108
2849,26,74,10/19/2015,135
2850,26,75,03/06/2009,210
2851,26,76,10/14/2015,199
2852,26,77,02/18/2012,146
2853,26,78,06/17/2008,197
2854,26,79,11/01/2015,197
2855,26,80,02/05/2009,160
2856,26,81,09/03/2008,283
2857,26,82,08/01/2015,289
2858,26,83,05/24/2012,104
2859,26,84,02/05/2012,76
2860,26,85,10/02/2015,96
2861,26,86,09/07/2012,217
2862,26,87,06/07/2015,16
2863,26,88,11/27/2010,83
2864,26,89,11/19/2007,207
2865,26,90,04/24/2014,122
2866,26,91,09/17/2013,195
2867,26,92,01/03/2009,21
2868,26,93,10/30/2011,69
2869,26,94,07/09/2013,107
2870,26,95,10/07/2008,169
2871,26,96,09/03/2014,122
2872,26,97,08/02/2010,289
2873,26,98,12/10/2011,4
2874,26,99,08/28/2008,263
2875,26,100,02/18/2010,259
2876,26,101,10/01/2015,156
2877,26,102,12/26/2007,21
2878,26,103,03/18/2009,67
2879,26,104,11/20/2011,262
2880,26,105,04/11/2013,171
2881,26,106,04/24/2015,220
2882,26,107,11/21/2011,13
2883,26,108,06/28/2010,269
2884,26,109,12/26/2008,158
2885,26,110,10/27/2009,188
2886,26,111,06/04/2015,40
2887,27,1,02/09/2009,129
2888,27,2,03/14/2013,83
2889,27,3,02/11/2013,236
2890,27,4,06/13/2014,259
2891,27,5,09/01/2010,137
2892,27,6,12/13/2012,112
2893,27,7,03/06/2012,86
2894,27,8,06/04/2009,137
2895,27,9,09/23/2013,52
2896,27,10,08/20/2014,16
2897,27,11,04/16/2009,9
2898,27,12,02/27/2013,142
2899,27,13,03/31/2011,226
2900,27,14,12/27/2012,288
2901,27,15,06/15/2011,121
2902,27,16,05/21/2012,38
2903,27,17,03/02/2011,251
2904,27,18,05/13/2010,262
2905,27,19,09/19/2011,197
2906,27,20,09/24/2008,240
2907,27,21,08/15/2015,59
2908,27,22,03/11/2008,103
2909,27,23,04/10/2014,28
2910,27,24,01/16/2012,280
2911,27,25,03/29/2011,157
2912,27,26,03/16/2007,254
2913,27,27,05/23/2011,243
2914,27,28,04/13/2013,94
2915,27,29,03/31/2011,56
2916,27,30,05/08/2007,105
2917,27,31,10/24/2015,33
2918,27,32,12/15/2009,78
2919,27,33,09/07/2007,10
2920,27,34,08/25/2007,87
2921,27,35,02/17/2012,87
2922,27,36,06/20/2012,45
2923,27,37,11/13/2011,66
2924,27,38,04/11/2012,5
2925,27,39,12/28/2014,12
2926,27,40,11/10/2013,101
2927,27,41,03/05/2012,3
2928,27,42,04/28/2008,97
2929,27,43,04/18/2007,90
2930,27,44,04/26/2011,41
2931,27,45,04/04/2009,109
2932,27,46,03/24/2008,81
2933,27,47,04/29/2013,15
2934,27,48,02/28/2010,52
2935,27,49,03/26/2010,63
2936,27,50,03/12/2008,108
2937,27,51,02/12/2015,79
2938,27,52,01/30/2014,30
2939,27,53,12/11/2009,43
2940,27,54,11/29/2010,57
2941,27,55,11/06/2010,36
2942,27,56,08/02/2015,101
2943,27,57,04/05/2013,92
2944,27,58,12/14/2009,43
2945,27,59,10/10/2010,68
2946,27,60,08/26/2007,58
2947,27,61,10/03/2013,68
2948,27,62,02/23/2014,54
2949,27,63,07/09/2014,34
2950,27,64,09/30/2008,75
2951,27,65,07/28/2013,57
2952,27,66,12/03/2010,57
2953,27,67,03/23/2010,44
2954,27,68,05/18/2009,24
2955,27,69,11/01/2015,11
2956,27,70,06/26/2015,103
2957,27,71,04/01/2014,68
2958,27,72,01/13/2007,47
2959,27,73,08/25/2010,19
2960,27,74,01/28/2008,51
2961,27,75,08/29/2009,9
2962,27,76,03/26/2015,110
2963,27,77,06/30/2008,42
2964,27,78,03/07/2010,96
2965,27,79,07/19/2011,4
2966,27,80,05/17/2012,58
2967,27,81,06/26/2011,21
2968,27,82,03/28/2011,85
2969,27,83,06/19/2010,109
2970,27,84,07/11/2009,19
2971,27,85,02/13/2015,26
2972,27,86,03/27/2008,48
2973,27,87,01/20/2010,23
2974,27,88,03/02/2015,64
2975,27,89,09/04/2014,34
2976,27,90,05/07/2015,25
2977,27,91,04/26/2009,52
2978,27,92,02/16/2012,101
2979,27,93,12/17/2006,42
2980,27,94,12/10/2010,35
2981,27,95,11/22/2009,60
2982,27,96,03/24/2012,92
2983,27,97,04/04/2009,30
2984,27,98,05/08/2015,97
2985,27,99,09/03/2011,74
2986,27,100,03/22/2008,86
2987,27,101,09/04/2015,69
2988,27,102,05/15/2013,17
2989,27,103,02/05/2007,12
2990,27,104,02/01/2013,70
2991,27,105,04/12/2008,50
2992,27,106,10/31/2015,71
2993,27,107,11/02/2014,109
2994,27,108,10/12/2013,3
2995,27,109,06/02/2012,49
2996,27,110,11/19/2009,56
2997,27,111,03/17/2010,86
2998,28,1,12/05/2007,98
2999,28,2,01/21/2013,87
3000,28,3,11/23/2009,54
3001,28,4,12/01/2010,53
3002,28,5,05/17/2008,53
3003,28,6,12/01/2008,22
3004,28,7,04/07/2015,67
3005,28,8,08/01/2012,61
3006,28,9,08/03/2009,35
3007,28,10,03/06/2015,85
3008,28,11,11/26/2012,13
3009,28,12,01/15/2012,26
3010,28,13,02/01/2013,43
3011,28,14,01/18/2011,77
3012,28,15,08/07/2007,16
3013,28,16,08/26/2014,40
3014,28,17,04/10/2007,0
3015,28,18,06/13/2013,94
3016,28,19,04/30/2009,56
3017,28,20,12/11/2010,105
3018,28,21,08/21/2015,33
3019,28,22,10/14/2012,78
3020,28,23,01/03/2015,10
3021,28,24,05/10/2010,87
3022,28,25,12/08/2012,87
3023,28,26,02/08/2008,45
3024,28,27,02/04/2009,66
3025,28,28,12/08/2012,5
3026,28,29,01/30/2008,12
3027,28,30,02/02/2013,101
3028,28,31,06/12/2015,3
3029,28,32,08/11/2008,97
3030,28,33,10/18/2010,90
3031,28,34,12/21/2009,41
3032,28,35,01/07/2012,109
3033,28,36,12/20/2008,81
3034,28,37,01/14/2011,15
3035,28,38,07/22/2009,52
3036,28,39,12/15/2013,63
3037,28,40,10/03/2011,108
3038,28,41,09/30/2008,79
3039,28,42,08/26/2007,30
3040,28,43,06/01/2009,43
3041,28,44,12/20/2010,0
3042,28,45,08/04/2015,36
3043,28,46,02/05/2011,101
3044,28,47,01/27/2011,92
3045,28,48,05/10/2015,43
3046,28,49,07/21/2010,68
3047,28,50,05/27/2009,58
3048,28,51,10/20/2013,68
3049,28,52,01/24/2007,54
3050,28,53,05/11/2014,34
3051,28,54,09/14/2009,75
3052,28,55,04/09/2007,57
3053,28,56,06/10/2008,57
3054,28,57,05/22/2009,44
3055,28,58,06/08/2009,24
3056,28,59,08/16/2013,11
3057,28,60,01/24/2010,103
3058,28,61,09/25/2013,68
3059,28,62,03/18/2010,47
3060,28,63,12/26/2013,0
3061,28,64,08/03/2007,51
3062,28,65,12/17/2009,9
3063,28,66,07/28/2011,110
3064,28,67,11/06/2009,42
3065,28,68,01/23/2013,96
3066,28,69,05/22/2014,4
3067,28,70,12/10/2009,58
3068,28,71,01/12/2012,21
3069,28,72,11/20/2006,85
3070,28,73,02/05/2014,109
3071,28,74,09/12/2014,19
3072,28,75,11/05/2008,26
3073,28,76,03/21/2009,48
3074,28,77,03/21/2015,23
3075,28,78,03/29/2011,64
3076,28,79,03/16/2007,34
3077,28,80,05/23/2011,25
3078,28,81,04/13/2013,52
3079,28,82,03/31/2011,101
3080,28,83,05/08/2007,42
3081,28,84,10/24/2015,35
3082,28,85,12/15/2009,60
3083,28,86,09/07/2007,92
3084,28,87,08/25/2007,30
3085,28,88,02/17/2012,97
3086,28,89,06/20/2012,74
3087,28,90,11/13/2011,86
3088,28,91,09/25/2008,69
3089,28,92,04/28/2008,17
3090,28,93,08/19/2008,12
3091,28,94,02/10/2007,70
3092,28,95,07/30/2015,50
3093,28,96,08/28/2014,71
3094,28,97,06/10/2012,109
3095,28,98,09/08/2013,3
3096,28,99,05/22/2008,49
3097,28,100,02/16/2013,56
3098,28,101,02/09/2012,86
3099,28,102,07/03/2009,98
3100,28,103,10/21/2009,87
3101,28,104,06/12/2010,54
3102,28,105,05/04/2015,53
3103,28,106,03/23/2011,53
3104,28,107,01/29/2011,22
3105,28,108,09/12/2012,67
3106,28,109,10/24/2014,61
3107,28,110,08/22/2009,35
3108,28,111,02/23/2009,85
3109,29,1,11/20/2007,13
3110,29,2,10/07/2014,26
3111,29,3,06/14/2008,43
3112,29,4,11/14/2011,77
3113,29,5,04/30/2013,16
3114,29,6,06/20/2011,40
3115,29,7,06/23/2010,94
3116,29,8,08/13/2008,56
3117,29,9,01/11/2013,105
3118,29,10,03/27/2014,33
3119,29,11,05/10/2007,78
3120,29,12,06/02/2007,10
3121,29,13,02/02/2010,87
3122,29,14,03/03/2015,87
3123,29,15,10/07/2008,45
3124,29,16,12/05/2006,66
3125,29,17,09/25/2014,5
3126,29,18,11/16/2013,12
3127,29,19,04/06/2012,101
3128,29,20,04/04/2013,3
3129,29,21,01/07/2009,97
3130,29,22,02/21/2009,90
3131,29,23,10/29/2013,41
3132,29,24,03/17/2012,109
3133,29,25,05/18/2009,81
3134,29,26,12/21/2006,15
3135,29,27,09/06/2008,52
3136,29,28,04/18/2012,63
3137,29,29,08/08/2008,108
3138,29,30,06/02/2007,79
3139,29,31,12/06/2006,30
3140,29,32,09/22/2008,43
3141,29,33,03/05/2014,57
3142,29,34,02/26/2007,36
3143,29,35,11/26/2014,101
3144,29,36,09/23/2015,92
3145,29,37,10/14/2011,43
3146,29,38,12/13/2014,68
3147,29,39,04/07/2012,58
3148,29,40,03/05/2011,68
3149,29,41,07/17/2014,54
3150,29,42,02/06/2007,34
3151,29,43,05/11/2015,75
3152,29,44,07/15/2013,57
3153,29,45,09/19/2012,57
3154,29,46,06/22/2012,44
3155,29,47,04/16/2010,24
3156,29,48,02/21/2012,11
3157,29,49,06/01/2012,103
3158,29,50,05/16/2007,68
3159,29,51,08/30/2009,47
3160,29,52,04/18/2014,19
3161,29,53,09/29/2010,51
3162,29,54,07/26/2013,9
3163,29,55,09/08/2015,110
3164,29,56,11/06/2011,42
3165,29,57,04/19/2007,96
3166,29,58,12/16/2010,4
3167,29,59,04/05/2012,58
3168,29,60,10/20/2014,21
3169,29,61,05/24/2008,85
3170,29,62,02/14/2012,109
3171,29,63,03/04/2013,19
3172,29,64,02/17/2013,26
3173,29,65,02/03/2011,48
3174,29,66,02/26/2009,23
3175,29,67,12/20/2008,64
3176,29,68,05/09/2014,34
3177,29,69,02/04/2015,25
3178,29,70,11/24/2006,52
3179,29,71,06/22/2014,101
3180,29,72,06/30/2015,42
3181,29,73,02/04/2009,35
3182,29,74,06/29/2015,60
3183,29,75,04/29/2015,92
3184,29,76,02/02/2010,30
3185,29,77,11/11/2013,97
3186,29,78,12/21/2008,74
3187,29,79,02/09/2009,86
3188,29,80,09/09/2012,69
3189,29,81,11/08/2013,17
3190,29,82,07/16/2015,12
3191,29,83,10/05/2013,70
3192,29,84,01/14/2008,50
3193,29,85,09/25/2007,71
3194,29,86,06/03/2015,109
3195,29,87,10/17/2011,3
3196,29,88,02/09/2013,49
3197,29,89,09/22/2010,56
3198,29,90,09/14/2007,86
3199,29,91,04/23/2009,5
3200,29,92,06/20/2011,87
3201,29,93,10/22/2009,54
3202,29,94,04/17/2013,2
3203,29,95,06/25/2009,53
3204,29,96,10/29/2008,22
3205,29,97,12/11/2013,67
3206,29,98,12/26/2013,4
3207,29,99,05/18/2014,35
3208,29,100,05/31/2014,85
3209,29,101,04/22/2013,13
3210,29,102,01/30/2014,3
3211,29,103,09/15/2013,43
3212,29,104,09/12/2011,77
3213,29,105,01/07/2015,16
3214,29,106,04/20/2010,3
3215,29,107,04/13/2012,87
3216,29,108,05/03/2008,17
3217,29,109,07/08/2012,12
3218,29,110,12/22/2007,2
3219,29,111,06/25/2007,50
3220,30,1,03/26/2007,71
3221,30,2,08/11/2015,109
3222,30,3,11/09/2013,3
3223,30,4,01/16/2012,49
3224,30,5,03/29/2011,22
3225,30,6,03/16/2007,86
3226,30,7,05/23/2011,9
3227,30,8,04/13/2013,87
3228,30,9,03/31/2011,54
3229,30,10,05/08/2007,53
3230,30,11,10/24/2015,52
3231,30,12,12/15/2009,4
3232,30,13,09/07/2007,32
3233,30,14,08/25/2007,12
3234,30,15,02/17/2012,35
3235,30,16,06/20/2012,3
3236,30,17,11/13/2011,4
3237,30,18,09/25/2008,4
3238,30,19,04/28/2008,33
3239,30,20,08/19/2008,77
3240,30,21,02/10/2007,16
3241,30,22,07/30/2015,40
3242,30,23,08/28/2014,84
3243,30,24,06/10/2012,2
3244,30,25,09/08/2013,4
3245,30,26,05/22/2008,34
3246,30,27,03/23/2007,8
3247,30,28,03/02/2011,33
3248,30,29,09/13/2014,9
3249,30,30,09/30/2007,5
3250,30,31,05/17/2012,55
3251,30,32,09/28/2014,1
3252,30,33,06/07/2013,6
3253,30,34,12/13/2011,1
3254,30,35,01/17/2010,7
3255,30,36,09/28/2014,5
3256,30,37,12/01/2010,123
3257,30,38,06/15/2008,10
3258,30,39,06/13/2011,9
3259,30,40,01/16/2013,200
3260,30,41,04/23/2015,9
3261,30,42,07/28/2009,10
3262,30,43,03/06/2007,43
3263,30,44,06/04/2009,6
3264,30,45,01/13/2009,44
3265,30,46,02/14/2014,6
3266,30,47,07/01/2007,44
3267,30,48,09/03/2007,2
3268,30,49,06/04/2007,1
3269,30,50,11/28/2011,35
3270,30,51,03/24/2011,45
3271,30,52,01/17/2012,9
3272,30,53,12/15/2006,1
3273,30,54,02/01/2012,8
3274,30,55,04/14/2008,31
3275,30,56,05/09/2012,5
3276,30,57,12/03/2009,4
3277,30,58,10/04/2010,35
3278,30,59,10/05/2011,9
3279,30,60,02/25/2010,434
3280,30,61,12/31/2014,4
3281,30,62,08/10/2010,66
3282,30,63,12/21/2010,4
3283,30,64,08/20/2015,56
3284,30,65,08/20/2012,6
3285,30,66,10/19/2015,7
3286,30,67,03/06/2009,57
3287,30,68,10/14/2015,5
3288,30,69,02/18/2012,34
3289,30,70,06/17/2008,7
3290,30,71,11/01/2015,55
3291,30,72,02/05/2009,5
3292,30,73,09/03/2008,10
3293,30,74,08/01/2015,7
3294,30,75,05/24/2012,10
3295,30,76,02/05/2012,8
3296,30,77,10/02/2015,97
3297,30,78,09/07/2012,2
3298,30,79,06/07/2015,7
3299,30,80,11/27/2010,10
3300,30,81,11/19/2007,10
3301,30,82,04/24/2014,8
3302,30,83,09/17/2013,1
3303,30,84,01/03/2009,2
3304,30,85,10/30/2011,4
3305,30,86,07/09/2013,34
3306,30,87,10/07/2008,8
3307,30,88,09/03/2014,33
3308,30,89,08/02/2010,9
3309,30,90,12/10/2011,5
3310,30,91,08/28/2008,55
3311,30,92,02/18/2010,1
3312,30,93,10/01/2015,6
3313,30,94,12/26/2007,1
3314,30,95,03/18/2009,7
3315,30,96,11/20/2011,5
3316,30,97,04/11/2013,123
3317,30,98,04/24/2015,10
3318,30,99,11/21/2011,9
3319,30,100,06/28/2010,200
3320,30,101,12/26/2008,9
3321,30,102,10/27/2009,10
3322,30,103,06/04/2015,1
3323,30,104,02/09/2009,6
3324,30,105,03/14/2013,9
3325,30,106,02/11/2013,3
3326,30,107,06/13/2014,10
3327,30,108,09/01/2010,6
3328,30,109,12/13/2012,3
3329,30,110,03/06/2012,8
3330,30,111,06/04/2009,6
3331,31,1,09/23/2013,5
3332,31,2,08/20/2014,10
3333,31,3,04/16/2009,7
3334,31,4,02/27/2013,10
3335,31,5,03/31/2011,8
3336,31,6,12/27/2012,2
3337,31,7,06/15/2011,2
3338,31,8,05/21/2012,13
3339,31,9,03/02/2011,10
3340,31,10,05/13/2010,10
3341,31,11,09/19/2011,8
3342,31,12,09/24/2008,98
3343,31,13,08/15/2015,2
3344,31,14,03/11/2008,8
3345,31,15,04/10/2014,1
3346,31,16,01/16/2012,8
3347,31,17,03/29/2011,6
3348,31,18,03/16/2007,65
3349,31,19,05/23/2011,5
3350,31,20,04/13/2013,61
3351,31,21,03/31/2011,152
3352,31,22,05/08/2007,185
3353,31,23,10/24/2015,1
3354,31,24,12/15/2009,7
3355,31,25,09/07/2007,61
3356,31,26,08/25/2007,152
3357,31,27,02/17/2012,185
3358,31,28,06/20/2012,251
3359,31,29,11/13/2011,124
3360,31,30,04/10/2014,109
3361,31,31,01/16/2012,169
3362,31,32,03/29/2011,172
3363,31,33,03/16/2007,84
3364,31,34,05/23/2011,63
3365,31,35,04/13/2013,35
3366,31,36,03/31/2011,218
3367,31,37,05/08/2007,15
3368,31,38,10/24/2015,53
3369,31,39,12/15/2009,77
3370,31,40,09/07/2007,206
3371,31,41,08/25/2007,1
3372,31,42,02/17/2012,14
3373,31,43,06/20/2012,101
3374,31,44,11/13/2011,74
3375,31,45,04/11/2012,276
3376,31,46,12/28/2014,64
3377,31,47,11/10/2013,116
3378,31,48,03/05/2012,290
3379,31,49,04/28/2008,4
3380,31,50,04/18/2007,90
3381,31,51,04/26/2011,25
3382,31,52,04/04/2009,113
3383,31,53,03/24/2008,102
3384,31,54,04/29/2013,183
3385,31,55,02/28/2010,88
3386,31,56,03/26/2010,134
3387,31,57,03/29/2011,284
3388,31,58,03/16/2007,36
3389,31,59,05/23/2011,108
3390,31,60,04/13/2013,55
3391,31,61,03/31/2011,5
3392,31,62,05/08/2007,10
3393,31,63,10/24/2015,7
3394,31,64,12/15/2009,10
3395,31,65,09/07/2007,8
3396,31,66,08/25/2007,97
3397,31,67,02/17/2012,2
3398,31,68,06/20/2012,7
3399,31,69,11/13/2011,10
3400,31,70,04/11/2012,10
3401,31,71,12/28/2014,8
3402,31,72,11/10/2013,1
3403,31,73,03/05/2012,2
3404,31,74,04/28/2008,4
3405,31,75,04/18/2007,34
3406,31,76,04/26/2011,8
3407,31,77,04/04/2009,33
3408,31,78,03/24/2008,9
3409,31,79,04/29/2013,5
3410,31,80,02/28/2010,55
3411,31,81,03/26/2010,1
3412,31,82,03/12/2008,6
3413,31,83,02/12/2015,1
3414,31,84,01/30/2014,7
3415,31,85,12/11/2009,5
3416,31,86,11/29/2010,123
3417,31,87,11/06/2010,10
3418,31,88,08/02/2015,9
3419,31,89,04/05/2013,200
3420,31,90,12/14/2009,9
3421,31,91,10/10/2010,10
3422,31,92,08/26/2007,1
3423,31,93,10/03/2013,6
3424,31,94,02/23/2014,269
3425,31,95,07/09/2014,158
3426,31,96,09/30/2008,188
3427,31,97,07/28/2013,40
3428,31,98,12/03/2010,129
3429,31,99,03/23/2010,83
3430,31,100,05/18/2009,236
3431,31,101,11/01/2015,259
3432,31,102,06/26/2015,137
3433,31,103,04/01/2014,112
3434,31,104,01/13/2007,86
3435,31,105,08/25/2010,137
3436,31,106,01/28/2008,52
3437,31,107,08/29/2009,16
3438,31,108,03/26/2015,9
3439,31,109,06/30/2008,142
3440,31,110,03/07/2010,226
3441,31,111,07/19/2011,288
3442,32,1,05/17/2012,121
3443,32,2,06/26/2011,38
3444,32,3,03/28/2011,55
3445,32,4,06/19/2010,5
3446,32,5,07/11/2009,10
3447,32,6,02/13/2015,7
3448,32,7,03/27/2008,10
3449,32,8,01/20/2010,8
3450,32,9,03/02/2015,97
3451,32,10,09/04/2014,2
3452,32,11,05/07/2015,7
3453,32,12,04/26/2009,10
3454,32,13,02/16/2012,10
3455,32,14,12/17/2006,8
3456,32,15,12/10/2010,1
3457,32,16,11/22/2009,2
3458,32,17,03/24/2012,4
3459,32,18,04/04/2009,34
3460,32,19,05/08/2015,8
3461,32,20,09/03/2011,33
3462,32,21,03/22/2008,9
3463,32,22,09/04/2015,5
3464,32,23,05/15/2013,55
3465,32,24,02/05/2007,1
3466,32,25,02/01/2013,6
3467,32,26,04/12/2008,1
3468,32,27,10/31/2015,7
3469,32,28,11/02/2014,5
3470,32,29,10/12/2013,123
3471,32,30,06/02/2012,10
3472,32,31,11/19/2009,9
3473,32,32,03/17/2010,200
3474,32,33,12/05/2007,9
3475,32,34,01/21/2013,10
3476,32,35,11/23/2009,1
3477,32,36,12/01/2010,6
3478,32,37,05/17/2008,9
3479,32,38,12/01/2008,44
3480,32,39,04/07/2015,169
3481,32,40,08/01/2012,172
3482,32,41,08/03/2009,84
3483,32,42,03/06/2015,3
3484,32,43,11/26/2012,35
3485,32,44,01/15/2012,218
3486,32,45,02/01/2013,15
3487,32,46,01/18/2011,53
3488,32,47,08/07/2007,77
3489,32,48,08/26/2014,206
3490,32,49,04/10/2007,46
3491,32,50,06/13/2013,14
3492,32,51,04/30/2009,101
3493,32,52,12/11/2010,74
3494,32,53,08/21/2015,276
3495,32,54,10/14/2012,64
3496,32,55,01/03/2015,116
3497,32,56,05/10/2010,290
3498,32,57,12/08/2012,4
3499,32,58,02/08/2008,90
3500,32,59,02/04/2009,25
3501,32,60,12/08/2012,113
3502,32,61,01/30/2008,102
3503,32,62,02/02/2013,183
3504,32,63,06/12/2015,88
3505,32,64,08/11/2008,134
3506,32,65,10/18/2010,284
3507,32,66,12/21/2009,36
3508,32,67,01/07/2012,108
3509,32,68,12/20/2008,135
3510,32,69,01/14/2011,210
3511,32,70,07/22/2009,3
3512,32,71,12/15/2013,146
3513,32,72,10/03/2011,33
3514,32,73,09/30/2008,33
3515,32,74,08/26/2007,3
3516,32,75,06/01/2009,222
3517,32,76,12/20/2010,56
3518,32,77,08/04/2015,104
3519,32,78,02/05/2011,76
3520,32,79,01/27/2011,96
3521,32,80,05/10/2015,217
3522,32,81,07/21/2010,16
3523,32,82,05/27/2009,83
3524,32,83,10/20/2013,207
3525,32,84,01/24/2007,122
3526,32,85,05/11/2014,195
3527,32,86,09/14/2009,21
3528,32,87,04/09/2007,69
3529,32,88,06/10/2008,107
3530,32,89,05/22/2009,169
3531,32,90,06/08/2009,122
3532,32,91,08/16/2013,289
3533,32,92,01/24/2010,4
3534,32,93,09/25/2013,263
3535,32,94,03/18/2010,259
3536,32,95,12/26/2013,156
3537,32,96,08/03/2007,21
3538,32,97,12/17/2009,67
3539,32,98,07/28/2011,262
3540,32,99,11/06/2009,171
3541,32,100,01/23/2013,220
3542,32,101,05/22/2014,13
3543,32,102,12/10/2009,269
3544,32,103,01/12/2012,4
3545,32,104,11/20/2006,188
3546,32,105,02/05/2014,40
3547,32,106,09/12/2014,4
3548,32,107,11/05/2008,4
3549,32,108,03/21/2009,236
3550,32,109,03/21/2015,3
3551,32,110,03/29/2011,137
3552,32,111,03/16/2007,112
3553,33,1,05/23/2011,86
3554,33,2,04/13/2013,137
3555,33,3,03/31/2011,52
3556,33,4,05/08/2007,16
3557,33,5,10/24/2015,9
3558,33,6,12/15/2009,142
3559,33,7,09/07/2007,226
3560,33,8,08/25/2007,5
